[Header]
TITLE,20201208_CrCl2pym-Ag_HC_2to60K.dat
BYAPP,HeatCapacity,3.9.6,1.7
INFO,4.4,MASS:Sample Mass (mg)
INFO,0.2,MASSERR:Sample Mass Error (mg)
INFO,0,MOLWGHT:Formula Weight (g/mole)
INFO,0,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.6 Build 3,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (muJ/K),Samp HC Err (muJ/K),Addenda HC (muJ/K),Addenda HC Err (muJ/K),Total HC (muJ/K),Total HC Err (muJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (muJ/K/K),Addenda Offset HC (muJ/K)
3816675620.13787,,1857,53.1998,53.1998,0.11852087,9.8999999E-6,53.567666,1.1496058,798.10651,1.546,538.98363,0.9907,1337.0901,1.546,4.1731032,24.950584,0.51735184,91.570907,,,1,,,,5.5385555E-5,50.165701,2869.4949,14.899034,0
3816675818.08864,,1857,53.2001,53.2001,0.0948167,9.8999999E-6,53.567421,1.1463115,797.98755,1.539,538.97015,0.9907,1336.9577,1.539,3.028784,24.942253,0.51705362,91.573165,,,1,,,,5.5397852E-5,49.901168,2869.4686,14.896882,0
3816676077.95834,,1857,53.3997,53.3997,0.2014855,9.8999999E-6,53.750556,1.1369066,801.92519,1.604,542.61086,0.989,1344.5361,1.604,3.6626311,25.170911,0.52559742,91.51663,,,1,,,,5.521655E-5,49.884505,2889.1223,14.919384,0
3816676277.01118,,1857,53.4004,53.4004,0.14222506,9.8999999E-6,53.762456,1.1536686,801.96786,1.546,542.87051,0.9889,1344.8384,1.546,5.0145353,25.035894,0.51886031,91.579831,,,1,,,,5.5511161E-5,50.341823,2890.4016,14.916876,0
3816676476.02793,,1857,53.3998,53.3998,0.16592923,9.8999999E-6,53.768142,1.1502481,801.25795,1.545,542.97357,0.9889,1344.2315,1.545,3.5317544,25.014102,0.51880797,91.575643,,,1,,,,5.5533897E-5,50.071788,2891.0131,14.902095,0
3816676737.98616,,1857,53.6,53.6,0.2014855,9.8999999E-6,53.955125,1.1405369,805.18721,1.603,546.71315,0.9876,1351.9004,1.603,3.4856343,25.24429,0.52754391,91.517153,,,1,,,,5.5352454E-5,50.028204,2911.1555,14.923276,0
3816676938.23726,,1857,53.6003,53.6003,0.1896334,9.8999999E-6,53.966877,1.1576104,804.84549,1.552,546.97419,0.9875,1351.8197,1.552,4.6334322,25.118047,0.52267969,91.554235,,,1,,,,5.5617209E-5,50.48858,2912.4238,14.913694,0
3816677137.32805,,1857,53.6001,53.6001,0.16592923,9.8999999E-6,53.966827,1.1543801,804.7891,1.542,546.96153,0.9875,1351.7506,1.542,3.3748182,25.091872,0.52022556,91.584609,,,1,,,,5.5665098E-5,50.236095,2912.4184,14.912663,0
3816677400.02284,,1857,53.8002,53.8002,0.1896334,9.8999999E-6,54.155679,1.1444229,808.26097,1.61,550.76062,0.9865,1359.0216,1.61,2.8933872,25.325285,0.53033114,91.507161,,,1,,,,5.5463263E-5,50.183744,2932.8375,14.924769,0
3816677599.70009,,1857,53.8007,53.8007,0.16592923,9.8999999E-6,54.171033,1.1613175,808.00482,1.559,551.09434,0.9865,1359.0992,1.559,4.038376,25.192486,0.52472048,91.553656,,,1,,,,5.574642E-5,50.650569,2934.5009,14.91581,0
3816677798.82086,,1857,53.8001,53.8001,-0.23704174,9.8999999E-6,54.167791,1.1581675,807.9563,1.557,551.01964,0.9865,1358.9759,1.557,3.0425984,25.177388,0.52406265,91.558925,,,1,,,,5.5773648E-5,50.384972,2934.1496,14.915807,0
3816678062.04158,,1857,54.0006,54.0006,-0.24889384,9.8999999E-6,54.355493,1.1485374,811.61882,1.616,554.8176,0.9858,1366.4364,1.616,3.6776523,25.420225,0.53381803,91.490151,,,1,,,,5.5556979E-5,50.354777,2954.5196,14.93168,0
3816678238.69298,,1857,54,54,-0.27259803,9.8999999E-6,54.371137,1.165232,811.5713,1.653,555.09243,0.9858,1366.6637,1.653,0.50758187,25.21507,0.52352376,91.58553,,,1,,,,5.5994794E-5,50.840449,2956.2206,14.926509,0
3816678438.89169,,1857,54.0001,54.0001,-0.26074591,9.8999999E-6,54.371225,1.1602292,810.95976,1.548,555.14368,0.9858,1366.1034,1.548,3.1115727,25.251646,0.52637473,91.554312,,,1,,,,5.5896949E-5,50.430141,2956.2301,14.915238,0
3816678703.87496,,1857,54.1999,54.1999,0.16592923,9.8999999E-6,54.557936,1.152127,814.77608,1.621,558.94611,0.9854,1373.7222,1.621,3.7327945,25.501412,0.53705821,91.473317,,,1,,,,5.567422E-5,50.503292,2976.5683,14.934144,0
3816678906.41898,,1857,54.2004,54.2004,0.16592923,9.8999999E-6,54.574328,1.169916,814.66803,1.544,559.24589,0.9854,1373.9139,1.544,3.8219763,25.34185,0.52920903,91.544903,,,1,,,,5.601459E-5,51.002824,2978.3572,14.927679,0
3816679106.88533,,1857,54.2003,54.2003,0.15407714,9.8999999E-6,54.570814,1.1659829,814.66615,1.55,559.16562,0.9854,1373.8318,1.55,2.5927645,25.347779,0.52927236,91.545572,,,1,,,,5.5998185E-5,50.683699,2977.9737,14.928605,0
3816679373.19302,,1857,54.4005,54.4005,0.1896334,9.8999999E-6,54.758057,1.1566527,818.42008,1.605,562.98959,0.9852,1381.4097,1.605,3.2786685,25.566951,0.53744831,91.494124,,,1,,,,5.5833316E-5,50.695558,2998.4448,14.946112,0
3816679575.65532,,1857,54.3999,54.3999,0.17778131,9.8999999E-6,54.775628,1.1734293,817.90027,1.554,563.37188,0.9852,1381.2721,1.554,3.955523,25.426487,0.53139885,91.544977,,,1,,,,5.6122165E-5,51.133903,3000.3694,14.931828,0
3816679752.22039,,1857,54.4001,54.4001,0.2014855,9.8999999E-6,54.776149,1.1687629,817.8524,1.693,563.36314,0.9852,1381.2155,1.693,0.42166259,25.35766,0.52884169,91.562544,,,1,,,,5.6267948E-5,50.852975,3000.4265,14.930812,0
3816680016.23804,,1857,54.5994,54.5994,0.21333757,9.8999999E-6,54.959693,1.159072,821.30387,1.613,567.13791,0.9853,1388.4418,1.613,3.4031183,25.653405,0.54161712,91.465359,,,1,,,,5.5929623E-5,50.71532,3020.5679,14.943749,0
3816680219.1743,,1857,54.6011,54.6011,0.23704174,9.8999999E-6,54.977413,1.1776677,820.89582,1.546,567.529,0.9854,1388.4248,1.546,4.3198935,25.511555,0.53504586,91.523174,,,1,,,,5.6224447E-5,51.30681,3022.5159,14.931511,0
3816680421.7954,,1857,54.5999,54.5999,0.23704174,9.8999999E-6,54.969854,1.1738865,821.28725,1.559,567.36294,0.9854,1388.6502,1.559,3.2448418,25.499794,0.53404957,91.533313,,,1,,,,5.625823E-5,51.02311,3021.6849,14.940684,0
3816680687.75843,,1857,54.8002,54.8002,0.1896334,9.8999999E-6,55.161688,1.164217,824.78704,1.615,571.31553,0.9857,1396.1026,1.615,3.9577795,25.733321,0.54318803,91.47324,,,1,,,,5.6057135E-5,50.999588,3042.8118,14.952172,0
3816680890.40191,,1857,54.7999,54.7999,0.24889384,9.8999999E-6,55.176552,1.1816073,824.48964,1.558,571.6481,0.9857,1396.1377,1.558,3.9056322,25.600822,0.53767169,91.517087,,,1,,,,5.6336889E-5,51.466643,3044.4519,14.942754,0
3816681093.34359,,1857,54.8007,54.8007,0.21333757,9.8999999E-6,55.17878,1.1782003,824.02053,1.556,571.68298,0.9857,1395.7035,1.556,2.9677178,25.578271,0.53685914,91.523546,,,1,,,,5.6366565E-5,51.201644,3044.6978,14.933649,0
3816681359.41311,,1857,55.0002,55.0002,0.2963022,9.8999999E-6,55.362539,1.1681456,827.90517,1.624,575.48337,0.9862,1403.3885,1.624,3.2991481,25.81102,0.54601312,91.461898,,,1,,,,5.6177595E-5,51.156542,3065.0108,14.954248,0
3816681562.195,,1857,55.0005,55.0005,0.2014855,9.8999999E-6,55.379143,1.1852575,827.62387,1.56,575.85167,0.9863,1403.4755,1.56,3.3468622,25.675311,0.53955928,91.518926,,,1,,,,5.6463052E-5,51.622039,3066.8495,14.944685,0
3816681764.73505,,1857,55.0001,55.0001,0.28445011,9.8999999E-6,55.376972,1.1822293,827.34528,1.557,575.79854,0.9863,1403.1438,1.557,3.1862257,25.663461,0.54018837,91.505878,,,1,,,,5.6478505E-5,51.350622,3066.609,14.940241,0
3816682032.44393,,1857,55.1999,55.1999,0.2963022,9.8999999E-6,55.564642,1.1721733,831.16938,1.637,579.69232,0.987,1410.8617,1.637,3.5542031,25.892319,0.54829527,91.459807,,,1,,,,5.6294961E-5,51.326922,3087.4294,14.958602,0
3816682237.6678,,1857,55.2002,55.2002,0.24889384,9.8999999E-6,55.578907,1.1898366,830.86951,1.545,579.95567,0.987,1410.8252,1.545,4.073779,25.745844,0.54144487,91.518843,,,1,,,,5.6598565E-5,51.784638,3089.0149,14.949368,0
3816682440.22663,,1857,55.1999,55.1999,0.23704174,9.8999999E-6,55.580118,1.1854241,830.49507,1.568,580.02614,0.9871,1410.5212,1.568,3.1650307,25.728467,0.54165434,91.511115,,,1,,,,5.6625576E-5,51.491688,3089.1495,14.942305,0
3816682706.19109,,1857,55.3994,55.3994,-0.16592923,9.8999999E-6,55.764906,1.1757706,834.03216,1.62,583.87532,0.9879,1417.9075,1.62,3.6838313,25.963444,0.55152236,91.440871,,,1,,,,5.6420034E-5,51.456934,3109.7247,14.956219,0
3816682911.22147,,1857,55.4002,55.4002,0.28445011,9.8999999E-6,55.781643,1.1935584,833.86109,1.555,584.19289,0.988,1418.054,1.555,4.0358944,25.830503,0.5452495,91.494943,,,1,,,,5.670234E-5,51.926887,3111.5917,14.948665,0
3816683115.30667,,1857,55.3998,55.3998,0.30815428,9.8999999E-6,55.78321,1.1896827,833.55948,1.553,584.2727,0.988,1417.8322,1.553,2.8262815,25.818021,0.54500025,91.495672,,,1,,,,5.671997E-5,51.661005,3111.7665,14.942838,0
3816683382.69081,,1857,55.6004,55.6004,0.26074591,9.8999999E-6,55.966986,1.1800707,837.33134,1.627,588.11343,0.9889,1425.4448,1.627,3.7444646,26.065082,0.55479351,91.430337,,,1,,,,5.6496391E-5,51.636041,3132.3036,14.961165,0
3816683563.51676,,1857,55.6002,55.6002,0.27259803,9.8999999E-6,55.985089,1.197132,837.1013,1.692,588.44848,0.989,1425.5498,1.692,0.44890532,25.853241,0.54497439,91.512841,,,1,,,,5.6942672E-5,52.130164,3134.3302,14.952219,0
3816683767.46045,,1857,55.6007,55.6007,0.26074591,9.8999999E-6,55.981948,1.1919335,836.66447,1.579,588.43438,0.989,1425.0988,1.579,3.0655348,25.896535,0.54763649,91.487169,,,1,,,,5.6834832E-5,51.706482,3133.9785,14.945255,0
3816684036.56084,,1857,55.8003,55.8003,0.21333757,9.8999999E-6,56.168659,1.1844055,840.56318,1.636,592.29329,0.99,1432.8565,1.636,3.1066778,26.140647,0.55755354,91.419132,,,1,,,,5.6623824E-5,51.793069,3154.9182,14.964986,0
3816684243.64593,,1857,55.8001,55.8001,0.22518967,9.8999999E-6,56.18477,1.2019249,839.91878,1.565,592.6531,0.9901,1432.5719,1.565,4.295236,25.979182,0.55003047,91.483504,,,1,,,,5.6947136E-5,52.281294,3156.7283,14.949225,0
3816684448.66094,,1857,55.8005,55.8005,0.24889384,9.8999999E-6,56.181821,1.1977487,840.10237,1.576,592.57938,0.9901,1432.6818,1.576,3.0482846,25.969206,0.54884126,91.497682,,,1,,,,5.6970535E-5,51.958363,3156.397,14.953278,0
3816684717.13826,,1857,56.0002,56.0002,0.32000637,9.8999999E-6,56.3686,1.1878358,843.84734,1.636,596.50223,0.9913,1440.3496,1.636,3.2927697,26.214873,0.55982349,91.414839,,,1,,,,5.6755037E-5,51.938411,3177.4191,14.970167,0
3816684924.76175,,1857,56.0004,56.0004,-0.15407714,9.8999999E-6,56.384316,1.2059053,843.4822,1.573,596.8604,0.9914,1440.3426,1.573,3.5837847,26.086887,0.55387005,91.465305,,,1,,,,5.7019721E-5,52.429747,3179.191,14.959518,0
3816685131.70444,,1857,56.0004,56.0004,-0.16592923,9.8999999E-6,56.382149,1.2026199,843.22232,1.564,596.80078,0.9913,1440.0231,1.564,3.2635847,26.046127,0.55087173,91.497886,,,1,,,,5.7088264E-5,52.173775,3178.9468,14.955484,0
3816685402.68577,,1857,56.2001,56.2001,-0.27259803,9.8999999E-6,56.569779,1.1916347,847.01316,1.636,600.74672,0.9926,1447.7599,1.636,3.3384902,26.28549,0.56149171,91.418719,,,1,,,,5.6887854E-5,52.092255,3200.1399,14.972892,0
3816685610.60233,,1857,56.1996,56.1996,-0.33185846,9.8999999E-6,56.586772,1.209356,846.45324,1.567,601.13043,0.9927,1447.5837,1.567,4.0447272,26.145929,0.55527297,91.469768,,,1,,,,5.7170524E-5,52.570981,3202.0628,14.9585,0
3816685817.92211,,1857,56.2001,56.2001,-0.2963022,9.8999999E-6,56.582838,1.2059561,846.64368,1.577,601.03864,0.9927,1447.6823,1.577,3.2016492,26.143148,0.55474765,91.476075,,,1,,,,5.7179575E-5,52.291858,3201.6175,14.962906,0
3816686087.8262,,1857,56.4005,56.4005,-0.47408348,9.8999999E-6,56.774433,1.1962772,849.85198,1.648,605.07808,0.994,1454.9301,1.648,3.4703015,26.369465,0.56485954,91.402433,,,1,,,,5.6985633E-5,52.286295,3223.3362,14.968921,0
3816686295.49614,,1857,56.3998,56.3998,-0.30815428,9.8999999E-6,56.788793,1.213514,849.65073,1.588,605.4039,0.9941,1455.0546,1.588,4.0413782,26.218231,0.55709879,91.471522,,,1,,,,5.7301742E-5,52.738929,3224.967,14.961592,0
3816686503.02893,,1857,56.4004,56.4004,-0.34371054,9.8999999E-6,56.788794,1.2098727,849.40518,1.57,605.39387,0.9941,1454.799,1.57,3.0310082,26.206477,0.55749756,91.462313,,,1,,,,5.7319142E-5,52.436461,3224.967,14.957268,0
3816686773.87528,,1857,56.6003,56.6003,-0.1896334,9.8999999E-6,56.973588,1.1993517,853.39683,1.661,609.29829,0.9955,1462.6951,1.661,2.920638,26.453088,0.56776725,91.391043,,,1,,,,5.7107161E-5,52.412954,3245.9898,14.978815,0
3816686982.25807,,1857,56.6003,56.6003,-0.17778131,9.8999999E-6,56.991342,1.2179716,852.91712,1.568,609.6404,0.9957,1462.5575,1.568,3.9141386,26.298939,0.55960698,91.465427,,,1,,,,5.7417204E-5,52.906176,3248.0131,14.965731,0
3816687189.76377,,1857,56.6002,56.6002,-0.16592923,9.8999999E-6,56.989591,1.2137828,852.49051,1.574,609.65118,0.9957,1462.1417,1.574,2.6766866,26.29062,0.55984088,91.460244,,,1,,,,5.741949E-5,52.597878,3247.8135,14.958706,0
3816687460.77875,,1857,56.8007,56.8007,-0.15407714,9.8999999E-6,57.174271,1.2036019,856.43863,1.649,613.56014,0.9972,1469.9988,1.649,3.6058495,26.52763,0.56930661,91.398212,,,1,,,,5.7224219E-5,52.581241,3268.8973,14.979441,0
3816687669.43435,,1857,56.8004,56.8004,0.22518967,9.8999999E-6,57.191974,1.2218056,855.94699,1.564,613.90119,0.9973,1469.8482,1.564,3.3859205,26.373284,0.56194043,91.460469,,,1,,,,5.7536803E-5,53.05526,3270.9219,14.966208,0
3816687876.94647,,1857,56.8005,56.8005,0.15407714,9.8999999E-6,57.192645,1.2176124,855.54155,1.579,613.96308,0.9974,1469.5046,1.579,3.8546781,26.363042,0.5619482,91.458151,,,1,,,,5.7545389E-5,52.746568,3270.9987,14.958944,0
3816688147.71416,,1857,57.0001,57.0001,-0.1896334,9.8999999E-6,57.376206,1.2074192,859.41474,1.646,617.85789,0.999,1477.2726,1.646,3.9593309,26.611423,0.57307439,91.375652,,,1,,,,5.7326318E-5,52.726084,3292.029,14.978591,0
3816688356.40793,,1857,57.0005,57.0005,-0.23704174,9.8999999E-6,57.392592,1.2258197,859.25448,1.582,618.17262,0.9992,1477.4271,1.582,3.3712473,26.462264,0.5657527,91.437675,,,1,,,,5.7639768E-5,53.222846,3293.9096,14.971522,0
3816688565.4832,,1857,57.0006,57.0006,-0.22518967,9.8999999E-6,57.392432,1.2220573,858.98433,1.573,618.15606,0.9992,1477.1404,1.573,2.9175073,26.441856,0.56308113,91.471271,,,1,,,,5.7664699E-5,52.924529,3293.8913,14.966857,0
3816688837.70977,,1857,57.1993,57.1993,-0.21333757,9.8999999E-6,57.578999,1.2118943,862.70827,1.646,622.12129,1.001,1484.8296,1.646,3.2029989,26.688925,0.5735859,91.398142,,,1,,,,5.7442347E-5,52.883713,3315.3412,14.983037,0
3816689047.39867,,1857,57.201,57.201,-0.17778131,9.8999999E-6,57.594983,1.2299499,862.24387,1.594,622.48849,1.001,1484.7324,1.594,4.244698,26.546184,0.56865786,91.427565,,,1,,,,5.7738789E-5,53.377849,3317.1821,14.970816,0
3816689256.20026,,1857,57.2008,57.2008,-0.15407714,9.8999999E-6,57.594177,1.2263598,862.09589,1.587,622.4595,1.001,1484.5554,1.587,2.7883228,26.52624,0.56731851,91.44123,,,1,,,,5.77719E-5,53.092367,3317.0892,14.968456,0
3816689528.19131,,1857,57.3994,57.3994,0.22518967,9.8999999E-6,57.780212,1.216028,865.90369,1.654,626.41968,1.003,1492.3234,1.654,3.0182079,26.774079,0.57758569,91.372211,,,1,,,,5.7549916E-5,53.05248,3338.5529,14.986163,0
3816689738.34432,,1857,57.3995,57.3995,0.15407714,9.8999999E-6,57.79608,1.2339479,865.44724,1.584,626.78199,1.003,1492.2292,1.584,3.5238245,26.619102,0.57022495,91.433132,,,1,,,,5.7865268E-5,53.548159,3340.3869,14.974151,0
3816689947.16328,,1857,57.4001,57.4001,0.22518967,9.8999999E-6,57.79494,1.2299591,865.27265,1.587,626.74522,1.003,1492.0179,1.587,2.1632804,26.600253,0.56931676,91.440793,,,1,,,,5.7896048E-5,53.238203,3340.2551,14.971426,0
3816690219.41041,,1857,57.6,57.6,0.21333757,9.8999999E-6,57.980199,1.219908,868.79076,1.659,630.69737,1.006,1499.4881,1.659,3.6527909,26.855242,0.58080677,91.357063,,,1,,,,5.764974E-5,53.200505,3361.7035,14.984267,0
3816690404.14526,,1857,57.6005,57.6005,0.24889384,9.8999999E-6,57.997364,1.2370421,868.35938,1.746,631.07553,1.006,1499.4349,1.746,0.41193988,26.623218,0.56926552,91.454614,,,1,,,,5.8125369E-5,53.710483,3363.6943,14.972394,0
3816690613.19242,,1857,57.5997,57.5997,0.27259803,9.8999999E-6,57.997232,1.2323184,868.35511,1.607,631.07116,1.006,1499.4263,1.607,2.6193767,26.696339,0.57380732,91.411077,,,1,,,,5.7976086E-5,53.246436,3363.6789,14.972354,0
3816690887.0613,,1857,57.8006,57.8006,0.22518967,9.8999999E-6,58.178167,1.223981,872.17478,1.663,634.93777,1.008,1507.1126,1.663,3.3589321,26.927539,0.5832535,91.349277,,,1,,,,5.7784849E-5,53.392677,3384.6991,14.991445,0
3816691100.39141,,1857,57.8006,57.8006,0.24889384,9.8999999E-6,58.199195,1.2423872,871.7591,1.572,635.35185,1.008,1507.1109,1.572,4.4187186,26.770779,0.57422553,91.433299,,,1,,,,5.8101621E-5,53.855078,3387.1463,14.978886,0
3816691310.2747,,1857,57.7996,57.7996,0.26074591,9.8999999E-6,58.198052,1.2376005,871.53566,1.61,635.37161,1.008,1506.9073,1.61,2.7640432,26.745567,0.57305153,91.443033,,,1,,,,5.8145801E-5,53.541557,3387.0133,14.975341,0
3816691582.27604,,1857,57.9997,57.9997,0.2963022,9.8999999E-6,58.380832,1.2273255,875.21851,1.656,639.2818,1.011,1514.5003,1.656,3.4179594,27.000317,0.58429394,91.362899,,,1,,,,5.7903306E-5,53.491135,3408.3215,14.991539,0
3816691795.71543,,1857,58.0002,58.0002,0.28445011,9.8999999E-6,58.400737,1.2462717,874.90459,1.594,639.6761,1.011,1514.5807,1.594,3.3125198,26.853302,0.57734406,91.419273,,,1,,,,5.8208631E-5,54.000634,3410.646,14.981054,0
3816691980.66465,,1857,57.9996,57.9996,0.35556263,9.8999999E-6,58.400962,1.2407002,874.71118,1.785,639.71434,1.011,1514.4255,1.785,0.37565288,26.760121,0.57293255,91.454819,,,1,,,,5.8396516E-5,53.706603,3410.6724,14.977684,0
3816692254.68334,,1857,58.2007,58.2007,-0.13037296,9.8999999E-6,58.581876,1.2294338,878.26036,1.677,643.59519,1.014,1521.8555,1.677,3.5281642,27.073516,0.58704361,91.351834,,,1,,,,5.8024834E-5,53.520242,3431.8362,14.992015,0
3816692467.98139,,1857,58.2005,58.2005,-0.11852087,9.8999999E-6,58.602974,1.2501555,877.73265,1.615,644.01978,1.014,1521.7524,1.615,2.9188309,26.922909,0.5804011,91.402837,,,1,,,,5.833153E-5,54.147032,3434.3086,14.977613,0
3816692681.61935,,1857,58.1997,58.1997,-0.13037296,9.8999999E-6,58.602639,1.2459493,877.81181,1.598,643.99864,1.014,1521.8104,1.598,2.9661501,26.904475,0.57795157,91.432312,,,1,,,,5.8366972E-5,53.845818,3434.2693,14.979049,0
3816692958.30254,,1857,58.4001,58.4001,0.2963022,9.8999999E-6,58.785144,1.2354764,881.6228,1.651,647.91258,1.017,1529.5354,1.651,3.5689417,27.153731,0.58935331,91.348644,,,1,,,,5.8141741E-5,53.80895,3455.6932,14.997374,0
3816693171.6905,,1857,58.4004,58.4004,0.26074591,9.8999999E-6,58.805541,1.2538698,881.04922,1.599,648.37796,1.018,1529.4272,1.599,3.2848109,27.012602,0.5837042,91.388235,,,1,,,,5.8429954E-5,54.307462,3458.0917,14.982418,0
3816693385.54479,,1857,58.3996,58.3996,0.28445011,9.8999999E-6,58.802793,1.2500189,881.16798,1.603,648.30344,1.017,1529.4714,1.603,2.9453521,26.977964,0.57988379,91.432091,,,1,,,,5.8496723E-5,54.025203,3457.7685,14.985138,0
3816693662.29131,,1857,58.5998,58.5998,0.22518967,9.8999999E-6,58.990639,1.2393844,884.6975,1.674,652.33641,1.021,1537.0339,1.674,3.4924129,27.227754,0.5917528,91.343063,,,1,,,,5.8264158E-5,53.955929,3479.8954,14.997252,0
3816693875.60353,,1857,58.6002,58.6002,0.21333757,9.8999999E-6,59.006594,1.2575311,884.33497,1.617,652.70574,1.021,1537.0407,1.617,3.1742855,27.082992,0.58534427,91.39154,,,1,,,,5.8562938E-5,54.455508,3481.7782,14.987053,0
3816694088.96449,,1857,58.5999,58.5999,0.16592923,9.8999999E-6,59.003785,1.2541965,884.11108,1.619,652.63485,1.021,1536.7459,1.619,2.6442957,27.066801,0.58451906,91.398609,,,1,,,,5.8584846E-5,54.165984,3481.4466,14.983972,0
3816694366.75542,,1857,58.8001,58.8001,0.21333757,9.8999999E-6,59.186989,1.2432505,888.20288,1.676,656.57146,1.025,1544.7743,1.676,3.7610792,27.317182,0.59560175,91.320296,,,1,,,,5.8367349E-5,54.133603,3503.0997,15.006725,0
3816694581.31359,,1857,58.8005,58.8005,0.2014855,9.8999999E-6,59.207683,1.2622392,887.38136,1.619,657.04289,1.025,1544.4243,1.619,3.5694897,27.162584,0.58736116,91.392702,,,1,,,,5.8666681E-5,54.634364,3505.5498,14.987605,0
3816694794.6974,,1857,58.8006,58.8006,0.1896334,9.8999999E-6,59.205803,1.2580939,887.27878,1.623,656.98976,1.025,1544.2685,1.623,2.7951532,27.141849,0.58713845,91.389533,,,1,,,,5.8706272E-5,54.325168,3505.3271,14.986348,0
3816695071.94949,,1857,59,59,0.21333757,9.8999999E-6,59.389846,1.2472907,891.12635,1.678,660.94688,1.029,1552.0732,1.678,3.7339127,27.386759,0.59623798,91.338502,,,1,,,,5.8484709E-5,54.283697,3527.1538,15.004692,0
3816695286.56302,,1857,58.9998,58.9998,0.21333757,9.8999999E-6,59.40602,1.2658189,890.81986,1.628,661.32245,1.029,1552.1423,1.628,2.7972858,27.237519,0.58992283,91.383715,,,1,,,,5.8795737E-5,54.773519,3529.0752,14.995448,0
3816695499.92858,,1857,59.0004,59.0004,0.15407714,9.8999999E-6,59.407987,1.2621288,890.37882,1.628,661.35366,1.029,1551.7325,1.628,2.2342495,27.221911,0.58986625,91.380615,,,1,,,,5.8813809E-5,54.475038,3529.3089,14.987527,0
3816695776.70317,,1857,59.2006,59.2006,0.22518967,9.8999999E-6,59.592313,1.2514155,894.11396,1.681,665.32228,1.033,1559.4362,1.681,3.9985047,27.473052,0.60029402,91.313271,,,1,,,,5.8578491E-5,54.443822,3551.2438,15.003847,0
3816695992.57775,,1857,59.2002,59.2002,0.27259803,9.8999999E-6,59.607668,1.270441,894.02032,1.622,665.61829,1.034,1559.6386,1.622,3.16785,27.310607,0.59079284,91.398673,,,1,,,,5.8913635E-5,54.946104,3553.0741,14.998411,0
3816696207.2593,,1857,59.1997,59.1997,0.2963022,9.8999999E-6,59.607514,1.265411,893.94939,1.627,665.6621,1.034,1559.6115,1.627,2.4776674,27.303952,0.59136693,91.388719,,,1,,,,5.8929086E-5,54.621214,3553.0558,14.99726,0
3816696484.58957,,1857,59.4,59.4,0.11852087,9.8999999E-6,59.792821,1.2551584,897.35597,1.698,669.65469,1.038,1567.0107,1.698,2.9796617,27.538311,0.60190837,91.31545,,,1,,,,5.8718578E-5,54.607903,3575.1815,15.007754,0
3816696700.31754,,1857,59.3997,59.3997,0.082964614,9.8999999E-6,59.808428,1.274075,897.39233,1.635,669.96,1.038,1567.3523,1.635,2.8613688,27.402039,0.59445453,91.379406,,,1,,,,5.9007781E-5,55.076621,3577.0481,15.004446,0
3816696914.74821,,1857,59.3998,59.3998,0.082964614,9.8999999E-6,59.810721,1.2701714,896.61863,1.637,670.05842,1.039,1566.677,1.637,2.4451178,27.381557,0.59556692,91.359059,,,1,,,,5.90297E-5,54.804078,3577.3223,14.990935,0
3816697192.64129,,1857,59.6002,59.6002,0.059260435,9.8999999E-6,59.994813,1.2591796,900.50832,1.693,674.02572,1.043,1574.534,1.693,3.5098921,27.620695,0.60481799,91.304916,,,1,,,,5.8822336E-5,54.763113,3599.3776,15.00977,0
3816697408.20225,,1857,59.6001,59.6001,0.1896334,9.8999999E-6,60.01233,1.2781739,900.18047,1.631,674.36857,1.044,1574.549,1.631,2.8507236,27.456124,0.59586744,91.381732,,,1,,,,5.9156072E-5,55.24139,3601.4797,14.999925,0
3816697623.75798,,1857,59.6001,59.6001,0.059260435,9.8999999E-6,60.013071,1.2739266,900.0303,1.625,674.37215,1.044,1574.4025,1.625,2.2610655,27.443778,0.59524102,91.38707,,,1,,,,5.9175655E-5,54.912248,3601.5687,14.997238,0
3816697902.32431,,1857,59.7996,59.7996,-0.13037296,9.8999999E-6,60.196742,1.2631135,903.96444,1.692,678.33771,1.049,1582.3022,1.692,4.0579033,27.699902,0.60776595,91.292197,,,1,,,,5.8942538E-5,54.887556,3623.6477,15.016833,0
3816698092.29392,,1857,59.7999,59.7999,-0.11852087,9.8999999E-6,60.215337,1.2809591,903.65775,1.814,678.75345,1.049,1582.4112,1.814,0.40188923,27.479789,0.59542648,91.399466,,,1,,,,5.9392024E-5,55.399804,3625.8868,15.007103,0
3816698307.61852,,1857,59.7998,59.7998,0.21333757,9.8999999E-6,60.210686,1.2765384,903.3453,1.642,678.64845,1.049,1581.9937,1.642,2.3508742,27.529002,0.59767695,91.383138,,,1,,,,5.9273744E-5,54.959578,3625.3267,15.003073,0
